Last position of orbit,   A
  1.18710866e-03   0.00000000e+00   3.84352045e+00   1.00000000e+00 0.203618
 0.08044585  0.          2.75069934  1.         0.203619
 -1.18949485e-03   0.00000000e+00   2.43964764e+00   1.00000000e+00 0.20362
-0.08044846  0.          3.53252329  1.         0.203621
  1.19178870e-03   0.00000000e+00   3.84355332e+00   1.00000000e+00 0.203622
 0.08045108  0.          2.75062535  1.         0.203623
 -1.19423507e-03   0.00000000e+00   2.43961484e+00   1.00000000e+00 0.203624
-0.08045364  0.          3.53259574  1.         0.203625
  1.19660278e-03   0.00000000e+00   3.84358746e+00   1.00000000e+00 0.203626
 0.0804563   0.          2.75055143  1.         0.203627
 -1.19895241e-03   0.00000000e+00   2.43958148e+00   1.00000000e+00 0.203628
-0.08045899  0.          3.532672    1.         0.203629
  1.20134526e-03   0.00000000e+00   3.84362056e+00   1.00000000e+00 0.20363
 0.08046152  0.          2.75047758  1.         0.203631
 -1.20366415e-03   0.00000000e+00   2.43954813e+00   1.00000000e+00 0.203632
-0.08046412  0.          3.53274482  1.         0.203633
  1.20602627e-03   0.00000000e+00   3.84365416e+00   1.00000000e+00 0.203634
 0.08046674  0.          2.75040381  1.         0.203635
 -1.20837030e-03   0.00000000e+00   2.43951480e+00   1.00000000e+00 0.203636
-0.08046934  0.          3.53281868  1.         0.203637
  1.21072962e-03   0.00000000e+00   3.84368748e+00   1.00000000e+00 0.203638
 0.08047195  0.          2.7503301   1.         0.203639
 -1.21307087e-03   0.00000000e+00   2.43948148e+00   1.00000000e+00 0.20364
-0.08047458  0.          3.53289265  1.         0.203641
  1.21542743e-03   0.00000000e+00   3.84372079e+00   1.00000000e+00 0.203642
 0.08047716  0.          2.75025647  1.         0.203643
 -1.21772104e-03   0.00000000e+00   2.43944862e+00   1.00000000e+00 0.203644
-0.08047975  0.          3.53296619  1.         0.203645
  1.22016044e-03   0.00000000e+00   3.84375396e+00   1.00000000e+00 0.203646
 0.08048241  0.          2.75018126  1.         0.203647
 -1.22245538e-03   0.00000000e+00   2.43941490e+00   1.00000000e+00 0.203648
-0.08048495  0.          3.53303952  1.         0.203649
  1.22480641e-03   0.00000000e+00   3.84378736e+00   1.00000000e+00 0.20365
 0.08048756  0.          2.7501094   1.         0.203651
 -1.22713934e-03   0.00000000e+00   2.43938163e+00   1.00000000e+00 0.203652
-0.08049015  0.          3.53311295  1.         0.203653
  1.22948762e-03   0.00000000e+00   3.84382062e+00   1.00000000e+00 0.203654
 0.08049275  0.          2.75003598  1.         0.203655
 -1.23181782e-03   0.00000000e+00   2.43934838e+00   1.00000000e+00 0.203656
-0.08049534  0.          3.53318634  1.         0.203657
  1.23416335e-03   0.00000000e+00   3.84385386e+00   1.00000000e+00 0.203658
 0.08049795  0.          2.74996251  1.         0.203659
 -1.23649080e-03   0.00000000e+00   2.43931514e+00   1.00000000e+00 0.20366
-0.08050049  0.          3.53325962  1.         0.203661
  1.23879764e-03   0.00000000e+00   3.84388692e+00   1.00000000e+00 0.203662
 0.08050313  0.          2.74988875  1.         0.203663
 -1.24120347e-03   0.00000000e+00   2.43928132e+00   1.00000000e+00 0.203664
-0.08050571  0.          3.53333292  1.         0.203665
  1.24349841e-03   0.00000000e+00   3.84392030e+00   1.00000000e+00 0.203666
 0.0805083   0.          2.74981611  1.         0.203667
 -1.24582040e-03   0.00000000e+00   2.43924872e+00   1.00000000e+00 0.203668
-0.08051089  0.          3.53340611  1.         0.203669
  1.24815776e-03   0.00000000e+00   3.84395350e+00   1.00000000e+00 0.20367
 0.08051348  0.          2.74974296  1.         0.203671
 -1.25047705e-03   0.00000000e+00   2.43921553e+00   1.00000000e+00 0.203672
-0.08051607  0.          3.53347978  1.         0.203673
  1.25281170e-03   0.00000000e+00   3.84398668e+00   1.00000000e+00 0.203674
 0.08051865  0.          2.74966987  1.         0.203675
 -1.25512828e-03   0.00000000e+00   2.43918236e+00   1.00000000e+00 0.203676
-0.08052123  0.          3.53355228  1.         0.203677
  1.25746025e-03   0.00000000e+00   3.84401984e+00   1.00000000e+00 0.203678
 0.08052382  0.          2.74959685  1.         0.203679
 -1.25977412e-03   0.00000000e+00   2.43914920e+00   1.00000000e+00 0.20368
-0.0805264   0.          3.53362526  1.         0.203681
  1.26210340e-03   0.00000000e+00   3.84405299e+00   1.00000000e+00 0.203682
 0.08052901  0.          2.74952281  1.         0.203683
 -1.26446538e-03   0.00000000e+00   2.43911556e+00   1.00000000e+00 0.203684
-0.08053156  0.          3.53369814  1.         0.203685
  1.26677908e-03   0.00000000e+00   3.84408568e+00   1.00000000e+00 0.203686
 0.08053415  0.          2.74945102  1.         0.203687
 -1.26904969e-03   0.00000000e+00   2.43908294e+00   1.00000000e+00 0.203688
-0.08053672  0.          3.53377102  1.         0.203689
  1.27141147e-03   0.00000000e+00   3.84411879e+00   1.00000000e+00 0.20369
 0.08053932  0.          2.74937711  1.         0.203691
 -1.27373026e-03   0.00000000e+00   2.43904932e+00   1.00000000e+00 0.203692
-0.08054187  0.          3.53384377  1.         0.203693
  1.27600071e-03   0.00000000e+00   3.84415234e+00   1.00000000e+00 0.203694
 0.08054446  0.          2.74930546  1.         0.203695
 -1.27835472e-03   0.00000000e+00   2.43901623e+00   1.00000000e+00 0.203696
-0.08054702  0.          3.53391648  1.         0.203697
  1.28066029e-03   0.00000000e+00   3.84418498e+00   1.00000000e+00 0.203698
 0.08054962  0.          2.74923168  1.         0.203699
 -1.28292301e-03   0.00000000e+00   2.43898366e+00   1.00000000e+00 0.2037
-0.08055217  0.          3.53398913  1.         0.203701
  1.28527675e-03   0.00000000e+00   3.84421805e+00   1.00000000e+00 0.203702
 0.08055477  0.          2.74915906  1.         0.203703
 -1.28758765e-03   0.00000000e+00   2.43895008e+00   1.00000000e+00 0.203704
-0.08055731  0.          3.5340617   1.         0.203705
  1.28985016e-03   0.00000000e+00   3.84425156e+00   1.00000000e+00 0.203706
 0.08055989  0.          2.74908762  1.         0.203707
 -1.29219609e-03   0.00000000e+00   2.43891704e+00   1.00000000e+00 0.203708
-0.08056245  0.          3.53413426  1.         0.203709
  1.29445610e-03   0.00000000e+00   3.84428460e+00   1.00000000e+00 0.20371
 0.08056502  0.          2.74901514  1.         0.203711
 -1.29674870e-03   0.00000000e+00   2.43888452e+00   1.00000000e+00 0.203712
-0.08056758  0.          3.53420666  1.         0.203713
  1.29909418e-03   0.00000000e+00   3.84431716e+00   1.00000000e+00 0.203714
 0.08057015  0.          2.74894273  1.         0.203715
 -1.30139723e-03   0.00000000e+00   2.43885099e+00   1.00000000e+00 0.203716
-0.08057271  0.          3.53427904  1.         0.203717
  1.30365222e-03   0.00000000e+00   3.84435063e+00   1.00000000e+00 0.203718
 0.0805753   0.          2.74886928  1.         0.203719
 -1.30598995e-03   0.00000000e+00   2.43881799e+00   1.00000000e+00 0.20372
-0.08057784  0.          3.53435141  1.         0.203721
  1.30827960e-03   0.00000000e+00   3.84438316e+00   1.00000000e+00 0.203722
 0.08058043  0.          2.74879699  1.         0.203723
 -1.31052720e-03   0.00000000e+00   2.43878551e+00   1.00000000e+00 0.203724
-0.08058296  0.          3.53442366  1.         0.203725
  1.31278997e-03   0.00000000e+00   3.84441637e+00   1.00000000e+00 0.203726
 0.08058561  0.          2.74872452  1.         0.203727
 -1.31512161e-03   0.00000000e+00   2.43875237e+00   1.00000000e+00 0.203728
-0.08058806  0.          3.53449594  1.         0.203729
  1.31738628e-03   0.00000000e+00   3.84444931e+00   1.00000000e+00 0.20373
 0.08059068  0.          2.7486525   1.         0.203731
 -1.31968249e-03   0.00000000e+00   2.43871939e+00   1.00000000e+00 0.203732
-0.08059324  0.          3.53456916  1.         0.203733
  1.32195957e-03   0.00000000e+00   3.84448231e+00   1.00000000e+00 0.203734
 0.08059575  0.          2.7485809   1.         0.203735
 -1.32428366e-03   0.00000000e+00   2.43868684e+00   1.00000000e+00 0.203736
-0.08059833  0.          3.5346407   1.         0.203737
  1.32657829e-03   0.00000000e+00   3.84451557e+00   1.00000000e+00 0.203738
 0.08060086  0.          2.74850898  1.         0.203739
 -1.32877348e-03   0.00000000e+00   2.43865415e+00   1.00000000e+00 0.20374
-0.08060345  0.          3.53471182  1.         0.203741
  1.33115502e-03   0.00000000e+00   3.84454865e+00   1.00000000e+00 0.203742
 0.08060591  0.          2.74843864  1.         0.203743
 -1.33346752e-03   0.00000000e+00   2.43862098e+00   1.00000000e+00 0.203744
-0.08060853  0.          3.5347832   1.         0.203745
  1.33566570e-03   0.00000000e+00   3.84458115e+00   1.00000000e+00 0.203746
 0.08061103  0.          2.74836572  1.         0.203747
 -1.33804765e-03   0.00000000e+00   2.43858721e+00   1.00000000e+00 0.203748
-0.08061365  0.          3.53485569  1.         0.203749
  1.34023054e-03   0.00000000e+00   3.84461354e+00   1.00000000e+00 0.20375
 0.08061613  0.          2.74829431  1.         0.203751
 -1.34256503e-03   0.00000000e+00   2.43855488e+00   1.00000000e+00 0.203752
-0.08061868  0.          3.53492751  1.         0.203753
  1.34484788e-03   0.00000000e+00   3.84464669e+00   1.00000000e+00 0.203754
 0.08062121  0.          2.7482223   1.         0.203755
 -1.34707566e-03   0.00000000e+00   2.43852178e+00   1.00000000e+00 0.203756
-0.08062377  0.          3.53499891  1.         0.203757
  1.34930797e-03   0.00000000e+00   3.84467976e+00   1.00000000e+00 0.203758
 0.0806264   0.          2.74814887  1.         0.203759
 -1.35151405e-03   0.00000000e+00   2.43848962e+00   1.00000000e+00 0.20376
-0.08062886  0.          3.53507084  1.         0.203761
  1.35382951e-03   0.00000000e+00   3.84471268e+00   1.00000000e+00 0.203762
 0.08063138  0.          2.74807954  1.         0.203763
 -1.35606084e-03   0.00000000e+00   2.43845685e+00   1.00000000e+00 0.203764
-0.08063397  0.          3.53514306  1.         0.203765
  1.35839646e-03   0.00000000e+00   3.84474463e+00   1.00000000e+00 0.203766
 0.08063648  0.          2.74800676  1.         0.203767
 -1.36063122e-03   0.00000000e+00   2.43842383e+00   1.00000000e+00 0.203768
-0.08063904  0.          3.5352139   1.         0.203769
  1.36289628e-03   0.00000000e+00   3.84477838e+00   1.00000000e+00 0.20377
 0.08064156  0.          2.74793579  1.         0.203771
 -1.36522184e-03   0.00000000e+00   2.43839029e+00   1.00000000e+00 0.203772
-0.08064411  0.          3.53528577  1.         0.203773
  1.36746762e-03   0.00000000e+00   3.84481062e+00   1.00000000e+00 0.203774
 0.08064665  0.          2.74786408  1.         0.203775
 -1.36977673e-03   0.00000000e+00   2.43835766e+00   1.00000000e+00 0.203776
-0.08064921  0.          3.53535657  1.         0.203777
  1.37201788e-03   0.00000000e+00   3.84484414e+00   1.00000000e+00 0.203778
 0.08065168  0.          2.74779322  1.         0.203779
 -1.37426577e-03   0.00000000e+00   2.43832525e+00   1.00000000e+00 0.20378
-0.08065434  0.          3.53543064  1.         0.203781
  1.37647379e-03   0.00000000e+00   3.84487625e+00   1.00000000e+00 0.203782
 0.08065674  0.          2.74772243  1.         0.203783
 -1.37868246e-03   0.00000000e+00   2.43829276e+00   1.00000000e+00 0.203784
-0.08065931  0.          3.5354996   1.         0.203785
  1.38101451e-03   0.00000000e+00   3.84490902e+00   1.00000000e+00 0.203786
 0.08066181  0.          2.74765104  1.         0.203787
 -1.38328098e-03   0.00000000e+00   2.43825923e+00   1.00000000e+00 0.203788
-0.08066436  0.          3.53557077  1.         0.203789
  1.38546270e-03   0.00000000e+00   3.84494226e+00   1.00000000e+00 0.20379
 0.08066692  0.          2.74757797  1.         0.203791
 -1.38769036e-03   0.00000000e+00   2.43822728e+00   1.00000000e+00 0.203792
-0.08066942  0.          3.535642    1.         0.203793
  1.38996170e-03   0.00000000e+00   3.84497498e+00   1.00000000e+00 0.203794
 0.08067196  0.          2.7475072   1.         0.203795
 -1.39218691e-03   0.00000000e+00   2.43819456e+00   1.00000000e+00 0.203796
-0.08067447  0.          3.53571311  1.         0.203797
  1.39445577e-03   0.00000000e+00   3.84500769e+00   1.00000000e+00 0.203798
 0.08067703  0.          2.74743567  1.         0.203799
 -1.39667854e-03   0.00000000e+00   2.43816186e+00   1.00000000e+00 0.2038
-0.08067952  0.          3.53578416  1.         0.203801
  1.39897436e-03   0.00000000e+00   3.84503986e+00   1.00000000e+00 0.203802
 0.08068201  0.          2.74736662  1.         0.203803
 -1.40124407e-03   0.00000000e+00   2.43812868e+00   1.00000000e+00 0.203804
-0.08068455  0.          3.53585471  1.         0.203805
  1.40342921e-03   0.00000000e+00   3.84507308e+00   1.00000000e+00 0.203806
 0.08068705  0.          2.74729567  1.         0.203807
 -1.40572948e-03   0.00000000e+00   2.43809559e+00   1.00000000e+00 0.203808
-0.0806896   0.          3.53592627  1.         0.203809
  1.40798921e-03   0.00000000e+00   3.84510529e+00   1.00000000e+00 0.20381
 0.08069209  0.          2.74722478  1.         0.203811
 -1.41012406e-03   0.00000000e+00   2.43806384e+00   1.00000000e+00 0.203812
-0.08069464  0.          3.53599713  1.         0.203813
  1.41238314e-03   0.00000000e+00   3.84513840e+00   1.00000000e+00 0.203814
 0.08069719  0.          2.74715196  1.         0.203815
 -1.41459616e-03   0.00000000e+00   2.43803119e+00   1.00000000e+00 0.203816
-0.08069965  0.          3.53606729  1.         0.203817
  1.41685281e-03   0.00000000e+00   3.84517104e+00   1.00000000e+00 0.203818
 0.08070215  0.          2.74708319  1.         0.203819
 -1.41914635e-03   0.00000000e+00   2.43799764e+00   1.00000000e+00 0.20382
-0.0807047   0.          3.53613847  1.         0.203821
  1.42131765e-03   0.00000000e+00   3.84520367e+00   1.00000000e+00 0.203822
 0.08070718  0.          2.74701248  1.         0.203823
 -1.42352583e-03   0.00000000e+00   2.43796594e+00   1.00000000e+00 0.203824
-0.08070973  0.          3.53620915  1.         0.203825
  1.42577767e-03   0.00000000e+00   3.84523628e+00   1.00000000e+00 0.203826
 0.08071226  0.          2.74694016  1.         0.203827
 -1.42798343e-03   0.00000000e+00   2.43793334e+00   1.00000000e+00 0.203828
-0.08071475  0.          3.53627977  1.         0.203829
  1.43023288e-03   0.00000000e+00   3.84526888e+00   1.00000000e+00 0.20383
 0.08071722  0.          2.74687125  1.         0.203831
 -1.43250026e-03   0.00000000e+00   2.43790008e+00   1.00000000e+00 0.203832
-0.08071975  0.          3.53635     1.         0.203833
  1.43472285e-03   0.00000000e+00   3.84530095e+00   1.00000000e+00 0.203834
 0.08072224  0.          2.74680073  1.         0.203835
 -1.43694826e-03   0.00000000e+00   2.43786751e+00   1.00000000e+00 0.203836
-0.08072476  0.          3.5364205   1.         0.203837
  1.43916834e-03   0.00000000e+00   3.84533352e+00   1.00000000e+00 0.203838
 0.08072725  0.          2.74673026  1.         0.203839
 -1.44139150e-03   0.00000000e+00   2.43783494e+00   1.00000000e+00 0.20384
-0.08072977  0.          3.53649093  1.         0.203841
  1.44356977e-03   0.00000000e+00   3.84536659e+00   1.00000000e+00 0.203842
 0.08073226  0.          2.74665986  1.         0.203843
 -1.44576587e-03   0.00000000e+00   2.43780306e+00   1.00000000e+00 0.203844
-0.08073479  0.          3.53656164  1.         0.203845
  1.44800587e-03   0.00000000e+00   3.84539913e+00   1.00000000e+00 0.203846
 0.08073726  0.          2.74658951  1.         0.203847
 -1.45026372e-03   0.00000000e+00   2.43776986e+00   1.00000000e+00 0.203848
-0.08073978  0.          3.53663162  1.         0.203849
  1.45247629e-03   0.00000000e+00   3.84543114e+00   1.00000000e+00 0.20385
 0.08074226  0.          2.74651922  1.         0.203851
 -1.45469274e-03   0.00000000e+00   2.43773734e+00   1.00000000e+00 0.203852
-0.0807448   0.          3.53670222  1.         0.203853
  1.45686387e-03   0.00000000e+00   3.84546417e+00   1.00000000e+00 0.203854
 0.08074732  0.          2.74644732  1.         0.203855
 -1.45905282e-03   0.00000000e+00   2.43770550e+00   1.00000000e+00 0.203856
-0.08074979  0.          3.53677242  1.         0.203857
  1.46128580e-03   0.00000000e+00   3.84549667e+00   1.00000000e+00 0.203858
 0.08075231  0.          2.74637715  1.         0.203859
 -1.46347239e-03   0.00000000e+00   2.43767301e+00   1.00000000e+00 0.20386
-0.08075478  0.          3.53684256  1.         0.203861
  1.46570303e-03   0.00000000e+00   3.84552916e+00   1.00000000e+00 0.203862
 0.08075724  0.          2.74630872  1.         0.203863
 -1.46788726e-03   0.00000000e+00   2.43764053e+00   1.00000000e+00 0.203864
-0.08075977  0.          3.53691264  1.         0.203865
  1.47015421e-03   0.00000000e+00   3.84556111e+00   1.00000000e+00 0.203866
 0.08076229  0.          2.74623699  1.         0.203867
 -1.47236179e-03   0.00000000e+00   2.43760739e+00   1.00000000e+00 0.203868
-0.08076474  0.          3.53698231  1.         0.203869
  1.47456198e-03   0.00000000e+00   3.84559357e+00   1.00000000e+00 0.20387
 0.08076727  0.          2.746167    1.         0.203871
 -1.47676737e-03   0.00000000e+00   2.43757494e+00   1.00000000e+00 0.203872
